Image,Class,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness
Image3281,1,0.25049832969824154,0.44849487825937506,0.6589298333831687,0.001867990315541631,0.08846630307459855,0.016133154897543352,0.03345685349964216,0.015524012575206712,0.0014713300855851133,0.28224326268426786,0.20501373055921804,0.9847371592058725,2.4013222655306476e-168
Image3282,1,0.2693722794327419,0.4617042746262318,0.6690358040424152,0.002149716545166799,0.08191375604523246,0.01444437710771233,0.04927972004998468,0.017575965621654185,0.0016989711558235215,0.28731641751300424,0.23917101277089475,0.9706415759934055,2.4013222655306476e-168
Image3283,1,0.22533152959148958,0.34134819923057824,0.5707473781132962,0.002636516704787566,0.08396263273722657,0.015144133767956477,0.07263979470185132,0.021006346896212516,0.0020968258163608046,0.2569396081888336,0.27678585886409807,0.9077685694640407,2.4013222655306476e-168
Image3284,0,0.38144676660868887,0.20504878595335346,0.4352031857578825,0.29961980730243765,0.012910647300441565,0.0013645979774592042,0.02047798552504922,0.49921653341520955,0.2693429517363298,0.6483429842943067,0.1032753632331113,0.9466779442899029,2.4013222655306476e-168
Image3285,1,0.22307915297755468,0.333520817585188,0.5637957520381205,0.008561605288436965,0.08521462149659784,0.015416386415338532,0.042164317348272196,0.05286128762947663,0.006824877979686233,0.3361160600817363,0.2242654847287442,0.9648752711236126,2.4924069031887066e-168
Image3286,1,0.37221409311357284,0.43498906939642956,0.648442375860456,0.01915627482129413,0.053912846704887114,0.008508142197099236,0.035720550855385225,0.09332210554977106,0.015520658152395865,0.3835671962207348,0.18564322711794806,0.9717000346051434,2.4924069031887066e-168
Image3287,1,0.3453815926304254,0.40720911596435205,0.626347403419222,0.00659410472293236,0.056290639242395114,0.008943086145134081,0.035418694030694024,0.04354873096301613,0.005249639477572551,0.319177586840416,0.20108395364421044,0.964172598382631,2.4924069031887066e-168
Image3288,1,0.2567819773059829,0.39665839636603384,0.617759583546348,0.025613199091335546,0.07306091929301681,0.012108947941131012,0.04328466688646458,0.11346611871309518,0.020972524151402522,0.32919905845161407,0.2195275141409095,0.9653613532560077,2.4924069031887066e-168
Image3289,1,0.2692581651528122,0.3871582242628786,0.6099288753548021,0.02487447311216619,0.07175638837580792,0.012087965443255893,0.04986902597704587,0.11128429741736233,0.020345990917666028,0.3589657905686157,0.21468092294725286,0.9628569394922031,2.4924069031887066e-168
Image3290,1,0.1994952283666017,0.3093545575212991,0.5418039846348268,0.03683143719651898,0.08903598746998123,0.01626131455933906,0.055494701640383545,0.1432045153130601,0.030385059357243612,0.37477437113964435,0.2007453976300895,0.952438449961988,2.600052384057322e-168
Image3291,1,0.07812640917331572,0.12053976398458041,0.3264103522620258,0.03611257326988211,0.16765292033675905,0.043368210781076465,0.09019273190349461,0.1411048672876411,0.029667137370221395,0.34857707172446334,0.2939467433418841,0.9038904428475565,2.600052384057322e-168
Image3292,1,0.012649199819625829,0.022980802631666554,0.12631556497048632,0.04316016554856128,0.45540537062076614,0.23950709032654946,0.15719131989866966,0.15662545034422887,0.035165543335104986,0.21110842909519673,0.4661165847628477,0.8106226523233122,2.600052384057322e-168
Image3293,0,0.24695158425591066,0.1643742001462036,0.3863701308250025,0.45433754837891505,0.0360548471871227,0.004720101055194203,0.02050894364510106,0.6346654429034033,0.42146616647754925,0.7382986205262112,0.08919355435957477,0.9607235910254701,2.600052384057322e-168
Image3294,0,0.3306401442993471,0.18774194280865453,0.41507446800470116,0.32411553431984896,0.02096561903400112,0.0024800577840669294,0.014570249733181577,0.522754145097147,0.29335606939852743,0.6671128320736341,0.08625995004243071,0.9705924530286256,2.600052384057322e-168
Image3295,0,0.4235830043345014,0.22720235135424713,0.4597728975860893,0.31726773626097027,0.012429572772170931,0.0014936155416360774,0.02127990160398808,0.5162492332625344,0.28661786883280105,0.6469650682216639,0.11041232333128435,0.9503343563427351,2.699417443320659e-168
Image3296,0,0.4793545180972365,0.2361627065158171,0.4693699866483208,0.21290050726763313,0.007825942554055679,0.0008978272380209158,0.022967199280790995,0.4101034645942889,0.18766012632499854,0.5873590190906106,0.12035386225521875,0.9363131135584273,2.699417443320659e-168
Image3297,1,0.012753191058594016,0.019039795546549144,0.11260127922839822,0.009744683448700261,0.4032364688223426,0.1897562029495129,0.08007317911317872,0.05760761330459303,0.007689085127128022,0.2174277811212209,0.27572369543716213,0.7181241423685927,2.798782502583996e-168
Image3298,1,0.3519045121154387,0.22074227184113826,0.45273637694246655,0.07979428615693526,0.0249324790944705,0.0031177689322711057,0.03397896613335552,0.22968029794100053,0.06699628790985379,0.5345931042602383,0.14551883274632219,0.89181490404783,2.699417443320659e-168
Image3299,1,0.27222191546340546,0.28122801710239975,0.5151002689424167,0.0009998734089672187,0.05327746614735574,0.007899044727657043,0.05826866359958929,0.008878616652366209,0.0007872427296756036,0.30676460161455954,0.24471481721345667,0.8702239291610505,2.9064279834526114e-168
Image3300,1,0.46283233483338365,0.4070862638006751,0.6262480499416254,0.005674583665113465,0.025887658055595182,0.003044857779595769,0.060681454725740325,0.038612844789512796,0.004479390965672674,0.36302689902672375,0.22407431694452426,0.7839988490037588,2.9064279834526114e-168
Image3301,1,0.5660988560963723,0.4658999315165638,0.6722154683655107,0.03130802037826657,0.017666511454179225,0.0019002557395694569,0.06553879095317042,0.12856020012963665,0.02554672196590603,0.4407771816611798,0.20309817125827392,0.8592605679227345,2.9064279834526114e-168
Image3302,1,0.5550854476684817,0.4599233012119345,0.6676817431711434,0.03913410218045631,0.018012893152763658,0.001932318476140154,0.061667548559108464,0.14822200164278637,0.03213349831581828,0.48016469383765553,0.175529822092604,0.8708201152009893,2.9064279834526114e-168
Image3303,1,0.44026577583906135,0.38664238365922204,0.6095009557863977,0.007125453106818155,0.02663309604824888,0.003123494040734265,0.05442734817272217,0.0458657671079334,0.00562666699949438,0.42020277183325144,0.18846030033678376,0.7958552284091285,2.9064279834526114e-168
Image3304,0,0.5033856970633972,0.38454602423469697,0.6077589685090844,0.16072371637335098,0.01547598326382408,0.0015990863931172926,0.06703510270303066,0.34750115061223286,0.13901072428363487,0.6190551565621614,0.16161612568054845,0.8763802552252438,3.0057930427159485e-168
Image3305,0,0.09200877943734291,0.0648993372093501,0.23146382809085966,0.3531714356411822,0.09625664848493165,0.01906818979552771,0.058553968171133376,0.5493769150804968,0.3217445749922347,0.6921422739058558,0.17198295864731475,0.8203797852086341,2.9064279834526114e-168
Image3306,1,0.2456208645076983,0.25200258551671,0.4859022454645004,0.01879204654163425,0.057143394643454075,0.00887220576207979,0.041556043458266766,0.0924770301093981,0.015308252592927134,0.30598532506167775,0.20798966719232753,0.910920401047727,3.0057930427159485e-168
Image3307,1,0.08856878606333335,0.11453246715357138,0.3173969022995796,0.002475367747955622,0.13374672709445448,0.029761083366640975,0.049414755381231155,0.019762555822063682,0.0019500705561995896,0.23931858824702001,0.2504769399904725,0.8560286506148587,3.0057930427159485e-168
Image3308,1,0.5632754479445635,0.437185846824614,0.6501591534938553,0.012013133258612705,0.01856920519993075,0.0020488879650436735,0.03729644569542307,0.06754424088558156,0.009632491923078431,0.4222847615374237,0.1584097092933232,0.9100676123176004,3.1051581019792857e-168
Image3309,1,0.39691615361254523,0.35235849009193876,0.5803926766020223,0.01184800581501226,0.029023052202283524,0.0035015872060134377,0.028214826133548372,0.06679119299054508,0.009478851786957806,0.3903155423889781,0.14640369903564165,0.886125520692588,3.1051581019792857e-168
Image3310,1,0.24684989370807014,0.2569754928284008,0.49098515363123,0.013747599007338459,0.05145552033497285,0.007307737170216826,0.029999450544085433,0.07412088525374105,0.011018611897100964,0.3702019757310528,0.15461265625159237,0.8770159103997561,3.1051581019792857e-168
Image3311,1,0.11843819883493012,0.14848912189455094,0.36568201076742163,0.007710339957834713,0.10899715377540387,0.022033095145523363,0.02574261174906251,0.04906382371876321,0.006163271637152981,0.3064367168237681,0.1802694399243832,0.9458273308354408,3.204523161242623e-168
Image3312,1,0.3189158223130224,0.29065628844095226,0.5241939573447231,0.03365724606046894,0.04242586054142774,0.006111891641916376,0.04108678320994514,0.1350467126747507,0.027641145979484593,0.41525271134416614,0.18452305304465416,0.9133480629058242,3.204523161242623e-168
Image3313,1,0.16370613732365227,0.2205494088851013,0.45252474008461535,0.013516229852670935,0.0927955910795133,0.017268473993097794,0.03602861420415389,0.07374853967393522,0.010938010678824783,0.29380755676697534,0.21526530891145912,0.9572935539584333,3.204523161242623e-168
Image3314,1,0.16787222881753688,0.18978289456210212,0.4174948727282225,0.0020484712149733417,0.08351518796328933,0.015082111703898574,0.06372584454237266,0.01682186083470613,0.0016144118027439666,0.2732933421990862,0.23796544981413098,0.8959977161105059,3.204523161242623e-168
Image3315,1,0.19567101957428037,0.2083953533705075,0.43899658600529035,0.00035027864546089684,0.07547409000813837,0.013156610146999537,0.05474551138780274,0.0032969033508420814,0.00027540651491065487,0.2663620517482577,0.23638714975838282,0.908541619023647,3.30388822050596e-168
Image3316,1,0.0996535159161813,0.12476715166328774,0.3326203791852328,0.0028164441239349426,0.12032733117600045,0.025323703756877317,0.021519315894937104,0.02201476017899709,0.00221789710166478,0.3159073739680164,0.15528055914735936,0.8879069581775041,3.30388822050596e-168
Image3317,1,0.2090950921656867,0.1847445476612568,0.411495960580158,0.00999367016409773,0.05280497977970832,0.007737636626655212,0.007597181659969523,0.05868492276814202,0.00789100955490046,0.429331030196152,0.0933990052305936,0.8775681394793611,3.30388822050596e-168
Image3318,0,0.16071385844307645,0.11909597500044111,0.3242647688938902,0.2027466642324287,0.05627764943507405,0.008317121398076957,0.05207684231221268,0.398245567709694,0.17789185660908702,0.6023954195664478,0.16227387189899573,0.8484459556446189,3.403253279769297e-168
Image3319,1,0.4496383313547394,0.4061068165634063,0.6254554121882457,0.01773953874572251,0.03245356106673306,0.004417840430701376,0.03766615718326731,0.08879282351079924,0.014397588833060191,0.35448444944531127,0.18629405924327144,0.9409097913635196,3.30388822050596e-168
Image3320,1,0.1216683691781012,0.16987693677974025,0.3933031611485583,0.0013539549610842713,0.11699959779937491,0.024405946014047802,0.029132457342808313,0.011686241170258002,0.0010663563539565957,0.22670782976013593,0.20143531589521507,0.9660553497628523,3.403253279769297e-168
Image3321,1,0.4045682523029926,0.3591369543023249,0.5862561945045534,0.012209194980974933,0.033136572508076424,0.004377156445013179,0.045647189013840316,0.0685638283305988,0.009842174486180777,0.33767483012536753,0.20639317707487811,0.9110165419203917,3.403253279769297e-168
Image3322,1,0.1218372399068682,0.18551413692110302,0.41241748907336506,0.001867133113696206,0.12342751452601555,0.02624297719856848,0.03757508724276734,0.015524332911660416,0.0014713650189979068,0.2471301548663385,0.2163775475718516,0.9772803295773516,3.403253279769297e-168
Image3323,1,0.3508659801404353,0.37632805427009647,0.6008840857327348,0.0010088495825017734,0.04775721397154068,0.007105673205515309,0.04063502933830019,0.008958185451651828,0.0007949532880148081,0.2844120888229101,0.1984829529821728,0.93724570241482,3.403253279769297e-168
Image3324,1,0.4122645242630902,0.4417219720237556,0.6536905653193149,0.0014031729877437755,0.03733945706351157,0.00502967177760297,0.02681544695600751,0.01206500509047135,0.0011051200404111423,0.3022145588614848,0.17322203091787813,0.9377879709363404,3.403253279769297e-168
Image3325,1,0.40298997818944815,0.423008159454919,0.6390022462659919,0.003008183124756477,0.0362371577029773,0.004822616691044908,0.022355363154479047,0.0233700463318033,0.002383559949199395,0.2872484798991868,0.16310766140214641,0.930360390593663,3.5026183390326343e-168
Image3326,1,0.44956194840930186,0.4060832402168872,0.6254363208036077,0.017350066791577166,0.027839511610656877,0.0034924814383771015,0.02467460539927981,0.08732608762193066,0.014041987292972754,0.35947759846811217,0.15286141289685481,0.941734427122372,3.5026183390326343e-168
Image3327,0,0.2900490507348411,0.23089913532465486,0.463754803130238,0.18376356379335354,0.03584414685550431,0.004558087534992011,0.05611863948792928,0.37646112948993593,0.16062020467490246,0.5304414991282114,0.18523463328322812,0.890238390255651,3.5026183390326343e-168
Image3328,0,0.11109715358493687,0.09642925909189137,0.28871565607030475,0.28755452175846835,0.09255062111850687,0.017218120031698685,0.059149230180877796,0.48809949139572595,0.2583555663534074,0.5826790384676444,0.17720653493130173,0.8847223962772048,3.5026183390326343e-168
Image3329,0,0.3246160146508022,0.1981861272637408,0.42732666789576057,0.26478015635680974,0.021746355347311654,0.0025005844064307893,0.0363143115976467,0.4649493608203069,0.23620485978853303,0.619197803209177,0.12702073461603583,0.9007138590495538,3.5026183390326343e-168
Image3330,1,0.2961362193202841,0.22900510594930004,0.4617186888644635,0.004411253526990966,0.03906619217516643,0.005506231186765464,0.015527044296616803,0.03172943045919489,0.0034800369285788854,0.31986719991426216,0.14178119481067922,0.9350272883825328,3.6019833982959714e-168
Image3331,1,0.5256826150575639,0.3892714626130346,0.6116789678392959,0.03858548956870273,0.02185058726696456,0.002865468299294515,0.03517205452746899,0.14728817071180011,0.031804580640849935,0.3990389213469266,0.17056368835672572,0.9265312828662187,3.6019833982959714e-168
Image3332,1,0.41445248152545217,0.3911227642220971,0.6132082467760132,0.012635065587962516,0.033874877836922036,0.004472661701785696,0.03817930610017376,0.07037048003563273,0.010218415191734153,0.3338716387459102,0.1929284585372399,0.9353281803468905,3.6019833982959714e-168
Image3333,1,0.14515152351766492,0.20095679091041302,0.43052273335533,0.013728732026454506,0.09947448060655262,0.018924516786004365,0.0352055336798435,0.07442316211415047,0.01108423292676834,0.3017848630772084,0.1792603245492371,0.9355603758512196,3.7013484575593085e-168
Image3334,1,0.10949035090141072,0.1373152918931613,0.35046325873684775,0.00395911416802327,0.11501150550091,0.02402748232112982,0.027849973384012194,0.029180711051274094,0.00313211103133998,0.28431854781382015,0.17749638820763697,0.9073484463927644,3.7013484575593085e-168
Image3335,0,0.26889695664577684,0.11311255784469129,0.315232456104853,0.3409482633497713,0.015724821476778027,0.0017396552706895477,0.01049166678729414,0.5370482428507132,0.30843617230660825,0.7617071342286319,0.05523569239891073,0.9542463597114339,3.7013484575593085e-168
Image3336,0,0.3159028372122996,0.12830090955756557,0.33773186578086645,0.3620440928117402,0.011729560024737677,0.0014898733043489766,0.011226917830390114,0.5559325715982812,0.32893502696243543,0.7760262497393018,0.057962603620959646,0.9530287657516938,3.7013484575593085e-168
Image3337,1,0.3491473638681052,0.24421967893583807,0.4778458717435831,0.015552014889695962,0.03837614022633542,0.005638367443038277,0.01264215357982458,0.08014562233326784,0.012358217864852035,0.47650902578199167,0.10271687797346797,0.974216964642391,3.8007135168226457e-168
Image3338,1,0.21920248842752393,0.16899595954033098,0.39220077949692966,0.008469323718759273,0.05764308688089154,0.009488647419344215,0.010284243005706883,0.05213061173044707,0.006695516847209577,0.4409421555675563,0.10197417984793851,0.9763732398109628,3.8007135168226457e-168
Image3339,1,0.28776860568914936,0.25097364106553954,0.4848443232041942,0.011705946125220228,0.04957233424672403,0.007532040800281915,0.016606401275836683,0.06591795084633148,0.009301994911152613,0.41487257128416405,0.12750281142083536,0.9695016035620276,3.8007135168226457e-168
Image3340,1,0.26971968379301187,0.25091321761642943,0.48478213100536754,0.014665776656604783,0.049964287839426684,0.007393523032282243,0.02186032109691524,0.07778128776131199,0.011824548138337825,0.40181478428848244,0.14513521110009445,0.956749383999528,3.8007135168226457e-168
Image3341,1,0.28549184174926184,0.24410999072169443,0.4777314230485648,0.026281422728198296,0.047441692327264494,0.007111915824122368,0.03196227133946426,0.11477629966049467,0.021352963410461306,0.44092531470480584,0.16309927641002134,0.9299870482058026,3.900078576085983e-168
Image3342,1,0.13513385420980475,0.13180793984856978,0.34273612957398447,0.06348982707816445,0.08523858279954316,0.015401064536549967,0.04289392253208548,0.20055493276156883,0.053129607159734936,0.418059255269904,0.17688328940576756,0.9067318226609271,3.900078576085983e-168
Image3343,1,0.0725697799619006,0.0661304116159523,0.23392881591072937,0.132584621689327,0.12093561032028766,0.02579752042647852,0.042591838695108734,0.31113888391494254,0.11406182121391059,0.4695932441266541,0.14968347575704266,0.8969048901474093,3.900078576085983e-168
Image3344,0,0.216517121743372,0.12761748301835088,0.33674880431691895,0.27993021625375086,0.03297082613963328,0.004097625738382552,0.020539676778630944,0.47936335842225986,0.24988079924552972,0.6854645516945916,0.08644034820782713,0.9325586042789009,3.900078576085983e-168
Image3345,0,0.27791704628070296,0.15931614308517994,0.3798949386464519,0.32524954499044006,0.023868757767002986,0.0027590637425669202,0.021076947514659765,0.5231133076458494,0.2937303796155555,0.6991092717255558,0.08818654425969136,0.9400292129602867,3.99944363534932e-168
Image3346,1,0.39535996613382585,0.3044932783707171,0.5372778550961422,0.02659462769174413,0.0331805978230602,0.004682508337738345,0.04064341502059699,0.11566290251834734,0.021612198527775368,0.46261635823903685,0.14609728923820148,0.9006377896196911,3.99944363534932e-168
Image3347,1,0.33020853464380734,0.2691836593230983,0.5032594665177628,0.008583410945685942,0.04149686105677145,0.006210189245098348,0.027890816984516665,0.05268587773220913,0.006793733308022036,0.4174718201761746,0.13209780029750454,0.9125880840575684,4.098808694612657e-168
Image3348,1,0.3690856133182404,0.23174095590066046,0.4646571059766684,0.06392376261746716,0.025301161386661074,0.003335047746871567,0.03135821460880254,0.20084820141002208,0.053261458464348516,0.5061191046617171,0.1371916427434663,0.8986220781872185,4.098808694612657e-168
Image3349,0,0.2346378252026911,0.142275487356572,0.3572921091749573,0.12877919213298727,0.033470351377018474,0.0042123345123429206,0.03131242018395732,0.30523357377506466,0.11023957506254174,0.5407862945111137,0.1413244599849101,0.8808959004647012,4.098808694612657e-168
Image3350,0,0.12862749970091028,0.08376618796135236,0.2670333810807848,0.20386973192552044,0.062105299606151944,0.009514436168671023,0.03353763751639006,0.3995459868303247,0.17895048883522907,0.5591298802933691,0.15746403673369172,0.8817407407876079,4.098808694612657e-168
Image3351,0,0.40738383810496637,0.20657427218693647,0.4369361442928706,0.26768729316214307,0.011920254346238009,0.0013185497482477654,0.021438347906703115,0.46807103067026035,0.2391342737302849,0.622455772883058,0.11348448649766553,0.9417292027871147,4.098808694612657e-168
Image3352,1,0.051923837920911556,0.06407964274209513,0.22980977531294935,0.023674622812989692,0.1942971526051857,0.058102056667927754,0.06704640791308246,0.1073590307429811,0.019240850891076296,0.30409657510207116,0.27341137476126703,0.8850123854717067,4.2064541754812723e-168
Image3353,0,0.05694302568491587,0.04371903862900489,0.18474664316920958,0.46499519701565595,0.12399979394507171,0.02642272674628183,0.05172308618170966,0.6432557096423897,0.4322516548396606,0.7058924746932047,0.15583497436445806,0.8559020512600011,4.098808694612657e-168
Image3354,1,0.06528717226654884,0.08977678077084454,0.27751320697084264,0.03816757269376291,0.17823625410304728,0.04865129733204774,0.09870839629244846,0.14653420967324637,0.03154018754705687,0.24104541787376532,0.3437910352297181,0.8771457186115401,4.2064541754812723e-168
Image3355,0,0.38068937908948036,0.1862571850922805,0.4133054350411165,0.1616131131357435,0.011133795296060421,0.0011017659346379115,0.01921225540906357,0.3481307983372822,0.13946415540675458,0.6122041340125781,0.09488611788408248,0.925074669674463,4.3058192347446095e-168
Image3356,0,0.32039930795210836,0.16349902800932037,0.3852569133605502,0.1883394095391587,0.016896219741816022,0.0018061716163624815,0.026043891320126848,0.38100190573095755,0.16414833373040025,0.5985543276780512,0.11364588420830922,0.8942015190055606,4.3058192347446095e-168
Image3357,0,0.20992426124807922,0.11767430809031323,0.32213942998470013,0.18827483581220145,0.034615613932630206,0.004374897295159326,0.02998920386885007,0.3810580522336388,0.16419219621735304,0.6012354284390471,0.12958477150479358,0.8758459169967168,4.3058192347446095e-168
Image3358,0,0.08989996594977147,0.05682517788142642,0.21469199546419512,0.2903184168478803,0.08099055930791821,0.014041374766948646,0.03429870726458734,0.49032601026542266,0.26053791625974826,0.6501549857253219,0.12290562187076191,0.8664113564032401,4.3058192347446095e-168
Image3359,1,0.09403752887367381,0.1499537459084325,0.36763408177835705,0.0018118470820993578,0.1542990528371824,0.03796160886483351,0.1207935274890855,0.015160032572692286,0.0014317591659629236,0.19697692387868354,0.3878164331804086,0.8840275407870344,4.405184294007947e-168
Image3360,1,0.2610189300865982,0.35057927163220587,0.5788443189621266,0.0022718868471054377,0.06694783054346479,0.01095226133223278,0.09373878724384929,0.01858411725637838,0.001813650912916791,0.20814014803638875,0.3243455037430924,0.8419238296853733,4.405184294007947e-168
Image3361,1,0.49999309792661695,0.5795109244836579,0.7534492569086907,0.12347507250290468,0.029827710658417807,0.0036407900876804693,0.08117245630234816,0.2986174725354234,0.10603343904668698,0.4711621932063383,0.23834431261190792,0.9248951536963879,4.405184294007947e-168
Image3362,0,0.8490033406035167,0.7905682094644305,0.8855022034576749,0.139469578131694,0.006754248630198599,0.000590718888289841,0.0948805556296175,0.31980566178529873,0.11978756935744363,0.5875174988438108,0.17641391076694588,0.897132337418904,4.504549353271284e-168
Image3363,0,0.16518916282451282,0.18155795686502124,0.40765978079365206,0.3525659833869138,0.07745491597774332,0.013083975109076166,0.1231531370274965,0.5489395910578038,0.3212677161381212,0.5769022814096232,0.2830948617715392,0.8475476837026514,4.405184294007947e-168
Image3364,1,0.3472166238738124,0.16402292877578897,0.3859236687873634,0.15418014921285442,0.020566552441952955,0.0029905189067658657,0.018467715885535377,0.3395635792828247,0.1333571328425984,0.5946066561157171,0.09365216681085747,0.9284130127280474,4.504549353271284e-168
Image3365,1,0.4304450456917262,0.19678676732412956,0.4257040076779661,0.12071493522832266,0.013532308110812095,0.0018374455055069567,0.018554549943634365,0.2942492677880987,0.10330050512678375,0.5634166679802783,0.09664492328539138,0.9315024649686894,4.504549353271284e-168
Image3366,1,0.27922015773538394,0.27071677483008494,0.5047811258283799,0.034693290166102904,0.058574749765275234,0.010134184692212271,0.05829220760444351,0.13764220610376848,0.02850087708033175,0.4785506875928833,0.1531531962073632,0.8978590663385613,4.504549353271284e-168
Image3367,1,0.11719858645537115,0.12092920923355113,0.32698691445854566,0.2089985614158077,0.11729216182288207,0.027534098535443932,0.08294879786640046,0.4050017352534611,0.18342574268936845,0.6186214929622182,0.15963595282708493,0.8777541174319765,4.504549353271284e-168
Image3368,1,0.08914763995104136,0.07577731249592634,0.25251156597706104,0.21198409213924846,0.11753198669369147,0.028180820092277098,0.04917335698895906,0.4086374279524527,0.18643842980299863,0.5761080444104025,0.13645936309629061,0.889033341832012,4.504549353271284e-168
Image3369,0,0.2626758878367066,0.1790445471640358,0.4046103421007125,0.6432923259479518,0.03215815544507248,0.0041421637201957285,0.02419944444220422,0.7751843475670819,0.6149403907486151,0.7847888962080525,0.08841931525766353,0.9542001428064375,4.603914412534621e-168
Image3370,0,0.48715800226388206,0.23579849412997567,0.4689834632355539,0.166532822086562,0.004316769157149833,0.00036649234667085126,0.0227164452232328,0.3542969932912581,0.14394317688249006,0.6152731318225253,0.09795655199968975,0.9212515338237846,4.603914412534621e-168
Image3371,0,0.4601814785161478,0.2267725518363037,0.459307863271585,0.15791287238467216,0.006326233183139865,0.0005662558876413683,0.02200440110153936,0.3432520546370894,0.13596986457661708,0.6176475249708611,0.10067933911322112,0.9215889541974565,4.603914412534621e-168
Image3372,0,0.2632763682210139,0.15846198285519175,0.3787914404290499,0.30034796524916657,0.027046487992491493,0.0031858608624878776,0.03083863856190131,0.49960598130396094,0.2697319779723089,0.6448524597056307,0.1254224827841109,0.9069047867066846,4.603914412534621e-168
Image3373,0,0.4166735687400488,0.24011537928143847,0.47354586136784244,0.27725564388152474,0.01355982567277706,0.0015050275823030607,0.02067208794996616,0.4776310426309056,0.2482169852859895,0.6327821979463837,0.09944251678538954,0.9566543435114743,4.703279471797958e-168
Image3374,1,0.13583556500372718,0.12328700737352817,0.3304580879627859,0.013457573787217961,0.09049655821981059,0.01812515697379712,0.035875023036604184,0.07306351919263351,0.010790391092577572,0.3308804645463132,0.19656018169964404,0.9044685770150127,4.703279471797958e-168
Image3375,1,0.2933855130081081,0.1973743784429022,0.4263860823236088,0.005429429135103082,0.03249705231162677,0.00424388221765115,0.02491521778096442,0.03733139035662905,0.004286744948117894,0.3336252510108111,0.16736840548449095,0.8158972006130063,4.703279471797958e-168
Image3376,1,0.24965443619263256,0.22812565367026408,0.4607704138295637,0.002089227547223813,0.062369707658068825,0.010701669909824185,0.050445213184128715,0.017148058591481996,0.0016508606966370938,0.27721455067754586,0.24223027809354736,0.9087326892923104,4.802644531061295e-168
Image3377,1,0.27784250388816834,0.2880899697966805,0.5217334498886876,0.0007488399091770031,0.05908266361532331,0.009656010962619553,0.03714623674645211,0.006808808953154853,0.0005907601280501736,0.2389020702935199,0.22018356150785237,0.9415216970508196,4.802644531061295e-168
Image3378,1,0.30150465199746074,0.32196002581162647,0.5533779473661077,0.0022450522333902906,0.051802994915599955,0.007790292844661894,0.025501723686634156,0.018234767265721444,0.0017736998578724782,0.27290599598076404,0.18191435627106836,0.9444097735289119,4.902009590324632e-168
Image3379,1,0.22974149434490151,0.27661855654502565,0.5105991214983653,0.003446697986533096,0.06979225579220341,0.011667154971438415,0.028611006581617013,0.026194752894453485,0.002739693527078235,0.2825327235375323,0.19240995053535376,0.9528817893328627,4.902009590324632e-168
Image3380,1,0.3367917322363645,0.3030889513946155,0.5359636548882564,0.01357250198870931,0.049193190326956716,0.007983639107441303,0.02067111584177652,0.073484260102207,0.010880957087260657,0.36181247418566614,0.14555088051465637,0.9678202288956506,4.902009590324632e-168
Image3381,1,0.12018396326256434,0.15831763176884442,0.37860466027570294,0.006780433900833063,0.11975687582228148,0.02630304166830988,0.05944227497860535,0.04471312710449023,0.005437875632845458,0.17912501616243087,0.29213808060298996,0.9021218513447415,4.902009590324632e-168
Image3382,1,0.008055639914230228,0.01591499298454372,0.10073868066002781,0.03100847605452641,0.5359998712610221,0.3140039754669692,0.01296646353359669,0.12600297708570263,0.02474228765009904,0.2875455622798236,0.13993925753595904,0.8325578729253302,5.0013746495879695e-168
Image3383,1,0.38014043418643034,0.3793504741896506,0.6034211632468656,0.031474369934536534,0.035040305646251206,0.004487859923667648,0.06104441142555282,0.12911709060927384,0.02572349950014054,0.4232305666147504,0.1928366656972273,0.8722534874600152,5.0013746495879695e-168
Image3384,1,0.3630826500280703,0.36745719237927343,0.5933784684971234,0.026529186463483314,0.038884377292302964,0.0052531575157307294,0.07795170429378052,0.11580604444930552,0.021654187541578662,0.39136698369666295,0.22664508996903893,0.8343156034510484,5.0013746495879695e-168
Image3385,1,0.44416452702391845,0.4239963237065607,0.63978585601503,0.09139259829140006,0.028561801041076952,0.0035262178475572257,0.04231472941354553,0.2498001156155364,0.0774864392941508,0.47132930165514547,0.17537275795306723,0.9424755428338569,5.0013746495879695e-168
Image3386,1,0.5154486807837068,0.4757689269980015,0.6796388004190994,0.011683683641669839,0.02164711257146277,0.002357865424432337,0.03842917459912824,0.06575806133998352,0.00926976453490167,0.41969834300221426,0.15098346738535148,0.8394836148857454,5.0013746495879695e-168
Image3387,1,0.5661720180742293,0.49796389564243015,0.6960578576283114,0.030946379462037946,0.017758613767477262,0.0018683698253104215,0.03780540032780813,0.12752880241617937,0.025220824651315466,0.4382225801743244,0.1572945602923787,0.9089283955864627,5.100739708851307e-168
Image3388,1,0.37852810984419794,0.42858034965697195,0.6434091118085661,0.20419600876649363,0.03912742994122332,0.005129227663032123,0.056980626324434694,0.40029850679700374,0.17956451329309722,0.5844915566767135,0.1458379387356595,0.9547551337455107,5.100739708851307e-168
Image3389,1,0.6493005898972065,0.6052498294628008,0.7707144542635088,0.16804730340529458,0.01731038251918888,0.002083860845745792,0.04790540672695922,0.3576462946453512,0.1464053582894366,0.5304326074145054,0.1630207230261026,0.9584040578137234,5.200104768114644e-168
Image3390,1,0.7483444226645699,0.6476599143094213,0.7983815817546291,0.16114964470152932,0.01131111247561626,0.001305215297518019,0.06185435916653092,0.3490070681890513,0.14009640101922047,0.5134479460779604,0.18809189634354287,0.9375171776789615,5.100739708851307e-168
